cycle,range_bin,doppler_bin,output_hex
4352385000,58,19,006c0133
4352395000,58,20,fed0fe30
4352405000,58,21,0187ffd7
4352415000,58,22,006b01be
4352425000,58,23,fe3fff65
4352435000,58,24,01c3ff86
4352445000,58,25,ffa900d3
4352455000,58,26,fef9ffc7
4352465000,58,27,013affa7
4352475000,58,28,ff3e0074
4352485000,58,29,0029ffd9
4352495000,58,30,00830016
4352505000,58,31,ff9bffbd
4354385000,59,0,ffc0fff3
4354395000,59,1,fff8ffae
4354405000,59,2,0077ffcf
4354415000,59,3,ff92017e
4354425000,59,4,ffceff09
4354435000,59,5,0061ff97
4354445000,59,6,ff790072
4354455000,59,7,fff6fe66
4354465000,59,8,00ea0211
4354475000,59,9,ffecffde
4354485000,59,10,ff7dffa7
4354495000,59,11,ffb2ffb4
4354505000,59,12,010cffd7
4354515000,59,13,ff7b00cd
4354525000,59,14,ff8fff04
4354535000,59,15,008600a8
4356415000,59,16,0004fffe
4356425000,59,17,00350023
4356435000,59,18,0000ff86
4356445000,59,19,002b00fb
4356455000,59,20,fe82ff4a
4356465000,59,21,0278ffcb
4356475000,59,22,fd7f0137
4356485000,59,23,00f4fe28
4356495000,59,24,00c40136
4356505000,59,25,ffe9ff3b
4356515000,59,26,ffaa01e2
4356525000,59,27,ff2ffef5
4356535000,59,28,0106ffee
4356545000,59,29,ff46fffb
4356555000,59,30,00a7009d
4356565000,59,31,ffa6ff4c
4358445000,60,0,0007ffcf
4358455000,60,1,ff7b0055
4358465000,60,2,0094ff3e
4358475000,60,3,ffc4011d
4358485000,60,4,ffcafe9d
4358495000,60,5,008f00c1
4358505000,60,6,00c40095
4358515000,60,7,fe850006
4358525000,60,8,00d3feff
4358535000,60,9,ff7b00a1
4358545000,60,10,fff40014
4358555000,60,11,ff44ff49
4358565000,60,12,01180079
4358575000,60,13,004bffd5
4358585000,60,14,ff48fff5
4358595000,60,15,00530048
4360475000,60,16,fff50016
4360485000,60,17,ffc8fff0
4360495000,60,18,007f000c
4360505000,60,19,ffce0022
4360515000,60,20,ff74ffe2
4360525000,60,21,00c8ff0f
4360535000,60,22,ff40014b
4360545000,60,23,0041ff1d
4360555000,60,24,00a3ffb4
4360565000,60,25,00e8ff40
4360575000,60,26,fe850236
4360585000,60,27,0062fe72
4360595000,60,28,0078007c
4360605000,60,29,ff74ff5d
4360615000,60,30,00b000d3
4360625000,60,31,ffcbff8b
4362505000,61,0,fff6ffec
4362515000,61,1,ff6effa5
4362525000,61,2,012c003d
4362535000,61,3,fecc00b9
4362545000,61,4,00d5ff3a
4362555000,61,5,ff680019
4362565000,61,6,00e70071
4362575000,61,7,ff440030
4362585000,61,8,ff86ff2e
4362595000,61,9,01480199
4362605000,61,10,ff8cfeed
4362615000,61,11,ff52fee3
4362625000,61,12,00c70190
4362635000,61,13,ffc6fedd
4362645000,61,14,ffd10029
4362655000,61,15,00320058
4364535000,61,16,fff5ffea
4364545000,61,17,005cffd4
4364555000,61,18,00230070
4364565000,61,19,ff51fff9
4364575000,61,20,002bfff1
4364585000,61,21,012c0106
4364595000,61,22,fdfdfd5d
4364605000,61,23,026401d0
4364615000,61,24,feabffc0
4364625000,61,25,0082ff58
4364635000,61,26,000f008c
4364645000,61,27,005dfff3
4364655000,61,28,ffa50019
4364665000,61,29,ff5eff56
4364675000,61,30,013100b3
4364685000,61,31,ff56ffdc
4366565000,62,0,ffb5ffd3
4366575000,62,1,ffcffff4
4366585000,62,2,00bc0084
4366595000,62,3,ff17fee2
4366605000,62,4,015b00e2
4366615000,62,5,fe09ffdd
4366625000,62,6,01b2000d
4366635000,62,7,fff9008d
4366645000,62,8,ff0bff1d
4366655000,62,9,ffe900f2
4366665000,62,10,00daff02
4366675000,62,11,ff4dffce
4366685000,62,12,00cd0102
4366695000,62,13,ff0fff29
4366705000,62,14,00280011
4366715000,62,15,007b005f
4368595000,62,16,0000002f
4368605000,62,17,0014ffba
4368615000,62,18,ffd50054
4368625000,62,19,ffceff59
4368635000,62,20,00a6013b
4368645000,62,21,ff15ff8f
4368655000,62,22,0004fe42
4368665000,62,23,00c7019e
4368675000,62,24,00a0ff2d
4368685000,62,25,fefc0030
4368695000,62,26,013dff56
4368705000,62,27,ff1a0187
4368715000,62,28,00b6ff2d
4368725000,62,29,ff37fffb
4368735000,62,30,006e0078
4368745000,62,31,ffc5ff86
4370625000,63,0,ffcd000a
4370635000,63,1,ffd9ffdd
4370645000,63,2,ffda009a
4370655000,63,3,0072ff16
4370665000,63,4,0062ffba
4370675000,63,5,003501c0
4370685000,63,6,fd5bffb7
4370695000,63,7,032efebd
4370705000,63,8,fe1b0156
4370715000,63,9,01cbff89
4370725000,63,10,fee0ffda
4370735000,63,11,ffc0ffdc
4370745000,63,12,00920016
4370755000,63,13,ffbbffc6
4370765000,63,14,ffaf0005
4370775000,63,15,006c0005
4372655000,63,16,0008fff4
4372665000,63,17,0029ffe3
4372675000,63,18,fff7003b
4372685000,63,19,fffaffa1
4372695000,63,20,002eff4c
4372705000,63,21,00c401fc
4372715000,63,22,ffaffef4
4372725000,63,23,0009ffd4
4372735000,63,24,ff9a0180
4372745000,63,25,ffa3fdf3
4372755000,63,26,00950107
4372765000,63,27,0014ff21
4372775000,63,28,0000018c
4372785000,63,29,ff48fed6
4372795000,63,30,01050036
4372805000,63,31,ff81000a
4374685000,0,0,ff8ffffa
4374695000,0,1,00400022
4374705000,0,2,ff60ff62
4374715000,0,3,0120006c
4374725000,0,4,ff2dff97
4374735000,0,5,006500dc
4374745000,0,6,fed8ff8f
4374755000,0,7,013f00cd
4374765000,0,8,000dfe8e
4374775000,0,9,ffbe01b2
4374785000,0,10,ff2efec8
4374795000,0,11,010c0088
4374805000,0,12,ff6bffdd
4374815000,0,13,0051ffc8
4374825000,0,14,ff6effeb
4374835000,0,15,00d90027
4376715000,0,16,0039ffe9
4376725000,0,17,ffbc006d
4376735000,0,18,000effce
4376745000,0,19,000bff75
4376755000,0,20,006200de
4376765000,0,21,ff34fed4
4376775000,0,22,003f01bb
4376785000,0,23,ffe0fea3
4376795000,0,24,008d0015
4376805000,0,25,00a6ffdf
4376815000,0,26,fe980082
4376825000,0,27,0141ffe7
4376835000,0,28,ffe0002c
4376845000,0,29,ffaeffdc
4376855000,0,30,009300d5
4376865000,0,31,ff70ff6d
4378745000,1,0,ffb3fffe
4378755000,1,1,ffd7ff96
4378765000,1,2,fff2ffb5
4378775000,1,3,00e70132
4378785000,1,4,ff6500bd
4378795000,1,5,ff85fd73
4378805000,1,6,01d20262
4378815000,1,7,fe61ffb0
4378825000,1,8,00c3fe96
4378835000,1,9,ff7f00f4
4378845000,1,10,001aff8b
4378855000,1,11,00930070
4378865000,1,12,ff5dff77
4378875000,1,13,ffe1ffe7
4378885000,1,14,ffd2ffa6
4378895000,1,15,008100ba
4380775000,1,16,004bfff0
4380785000,1,17,00230016
4380795000,1,18,ff75000e
4380805000,1,19,008eff11
4380815000,1,20,ffa90120
4380825000,1,21,00eafeb3
4380835000,1,22,ff9d0022
4380845000,1,23,ff500147
4380855000,1,24,0171fe60
4380865000,1,25,ff4d00cc
4380875000,1,26,00f3ff84
4380885000,1,27,ffde0093
4380895000,1,28,ffdbfff8
4380905000,1,29,ff4e000b
4380915000,1,30,01330064
4380925000,1,31,ff44ff85
4382805000,2,0,ffc9fff6
4382815000,2,1,002bffe2
4382825000,2,2,ff970041
4382835000,2,3,0036ffd3
4382845000,2,4,01240014
4382855000,2,5,ff4c003f
4382865000,2,6,fedf0108
4382875000,2,7,00d2feea
4382885000,2,8,0197feba
4382895000,2,9,fe1901a8
4382905000,2,10,00b9fe0b
4382915000,2,11,ff92022b
4382925000,2,12,ff34fec0
4382935000,2,13,0164ffdf
4382945000,2,14,ff190088
4382955000,2,15,00720010
4384835000,2,16,000effde
4384845000,2,17,00120005
4384855000,2,18,ff9fffaf
4384865000,2,19,003affec
4384875000,2,20,0005002b
4384885000,2,21,002cffc4
4384895000,2,22,00580020
4384905000,2,23,fe6b008d
4384915000,2,24,01bcfe9c
4384925000,2,25,ff2e009b
4384935000,2,26,007fff49
4384945000,2,27,000c00e6
4384955000,2,28,00c5ffc7
4384965000,2,29,ff200068
4384975000,2,30,008effbc
4384985000,2,31,ffdb0005
4386865000,3,0,ffd80014
4386875000,3,1,001efff2
4386885000,3,2,ff87ff88
4386895000,3,3,001200cc
4386905000,3,4,01b3fe19
4386915000,3,5,fd8a0326
4386925000,3,6,011afdac
4386935000,3,7,00cc0053
4386945000,3,8,fe82018e
4386955000,3,9,000afec2
4386965000,3,10,004d0084
4386975000,3,11,0058ff36
4386985000,3,12,00770009
4386995000,3,13,ff4a00e2
4387005000,3,14,ffbeff4c
4387015000,3,15,009e0027
4388895000,3,16,fff40021
4388905000,3,17,00100046
4388915000,3,18,ffa7ff90
4388925000,3,19,00590028
4388935000,3,20,ff8d00b3
4388945000,3,21,00fbffd0
4388955000,3,22,fef6003e
4388965000,3,23,0033fff6
4388975000,3,24,ffb80021
4388985000,3,25,ffc4ff46
4388995000,3,26,002d0118
4389005000,3,27,ff29ff78
4389015000,3,28,01abff7b
4389025000,3,29,fee500fc
4389035000,3,30,ffea000a
4389045000,3,31,ffffff62
4390925000,4,0,fffcffd8
4390935000,4,1,001e0023
4390945000,4,2,ff6c0035
4390955000,4,3,003dfeda
4390965000,4,4,013e00e6
4390975000,4,5,fedcffc5
4390985000,4,6,00d4ffa9
4390995000,4,7,ff66019b
4391005000,4,8,fed8fe34
4391015000,4,9,00680037
4391025000,4,10,008e006f
4391035000,4,11,0115008c
4391045000,4,12,fe16fec2
4391055000,4,13,01420129
4391065000,4,14,ff6aff4f
4391075000,4,15,00440067
4392955000,4,16,000affb7
4392965000,4,17,ff7f0033
4392975000,4,18,008c0063
4392985000,4,19,ffecfeb6
4392995000,4,20,ffd901d1
4393005000,4,21,ff0fff58
4393015000,4,22,006bfeb6
4393025000,4,23,ff6e00e0
4393035000,4,24,007e00b1
4393045000,4,25,ffcdff5d
4393055000,4,26,ff74ffcb
4393065000,4,27,0022ff84
4393075000,4,28,01330123
4393085000,4,29,fe99ff5c
4393095000,4,30,00410038
4393105000,4,31,0040ffda
4394985000,5,0,ffcf000f
4394995000,5,1,0009ffdf
4395005000,5,2,008eff32
4395015000,5,3,fef40140
4395025000,5,4,015fff59
4395035000,5,5,fe8700d9
4395045000,5,6,002afe7d
4395055000,5,7,0154016d
4395065000,5,8,fe1bff83
4395075000,5,9,00c5fed5
4395085000,5,10,00a8021a
4395095000,5,11,ffecffda
4395105000,5,12,fe9ffefd
4395115000,5,13,011f0023
4395125000,5,14,fff0fff7
4395135000,5,15,00200021
4397015000,5,16,0029ffde
4397025000,5,17,002d003d
4397035000,5,18,ff13ffc2
4397045000,5,19,011effd6
4397055000,5,20,fed200e7
4397065000,5,21,0148ffed
4397075000,5,22,fed6fe86
4397085000,5,23,000c027a
4397095000,5,24,ff81fe1e
4397105000,5,25,002f006f
4397115000,5,26,ff6100a8
4397125000,5,27,00a4fe54
4397135000,5,28,00200101
4397145000,5,29,ff58ff7b
4397155000,5,30,010a00a4
4397165000,5,31,ff56ffd0
4399045000,6,0,ffdaffed
4399055000,6,1,ffc4002b
4399065000,6,2,0074ffd8
4399075000,6,3,ffacfed5
4399085000,6,4,006f0175
4399095000,6,5,002cff5e
4399105000,6,6,fef00164
4399115000,6,7,009bff79
4399125000,6,8,0042ff9b
4399135000,6,9,fef2fedb
4399145000,6,10,00c6022a
4399155000,6,11,0032fe8d
4399165000,6,12,ffe5007b
4399175000,6,13,ff72ffc4
4399185000,6,14,00a6ffca
4399195000,6,15,fff30055
4401075000,6,16,ffe8ffc8
4401085000,6,17,000d001d
4401095000,6,18,ff6cffd2
4401105000,6,19,00a70024
4401115000,6,20,fef3ff90
4401125000,6,21,010e002d
4401135000,6,22,0134fec2
4401145000,6,23,fd2701d3
4401155000,6,24,0306feb2
4401165000,6,25,fe4f01a7
4401175000,6,26,005afe36
4401185000,6,27,004d00de
4401195000,6,28,ffd7ffbe
4401205000,6,29,006effcb
4401215000,6,30,ffd60016
4401225000,6,31,00550037
4403105000,7,0,ffd9ffbf
4403115000,7,1,ffbe0034
4403125000,7,2,00deff7a
4403135000,7,3,ff2e00fc
4403145000,7,4,0040ff56
4403155000,7,5,0062ffe9
4403165000,7,6,fe2a01b9
4403175000,7,7,0220fe01
4403185000,7,8,fe770025
4403195000,7,9,01620000
4403205000,7,10,fefc00f8
4403215000,7,11,0124ff82
4403225000,7,12,ff4cffee
4403235000,7,13,ffceffeb
4403245000,7,14,0078ff75
4403255000,7,15,ffe600b1
4405135000,7,16,ffeaffd8
4405145000,7,17,0020002d
4405155000,7,18,ff9dffa9
4405165000,7,19,00f5000d
4405175000,7,20,fe860063
4405185000,7,21,007affd4
4405195000,7,22,010efd91
4405205000,7,23,fee50279
4405215000,7,24,0138feec
4405225000,7,25,ff5c0109
4405235000,7,26,ffc9ff5b
4405245000,7,27,00fbffef
4405255000,7,28,ff5400c9
4405265000,7,29,004eff02
4405275000,7,30,0000009b
4405285000,7,31,0057ffbf
4407165000,8,0,ffcfffbf
4407175000,8,1,ffffffea
4407185000,8,2,008dfffa
4407195000,8,3,ff7c0058
4407205000,8,4,ff41ff2a
4407215000,8,5,017600ce
4407225000,8,6,fee70065
4407235000,8,7,ffe8ff7a
4407245000,8,8,0151ffc5
4407255000,8,9,fe6500de
4407265000,8,10,0097ff34
4407275000,8,11,00200166
4407285000,8,12,ffe3fde6
4407295000,8,13,005e0146
4407305000,8,14,fff1ff19
4407315000,8,15,000400ac
4409195000,8,16,00220008
4409205000,8,17,fff4ffe3
4409215000,8,18,003d008d
4409225000,8,19,ff66ff0e
4409235000,8,20,009200dd
4409245000,8,21,ff70fea6
4409255000,8,22,00d8012d
4409265000,8,23,ff3aff5a
4409275000,8,24,01baffd4
4409285000,8,25,fe8cfff7
4409295000,8,26,00f90053
4409305000,8,27,ffb40154
4409315000,8,28,0056fe77
4409325000,8,29,005c00c4
4409335000,8,30,ffc600ab
4409345000,8,31,fff8ff68
4411225000,9,0,fff8fffd
4411235000,9,1,0059ffbf
4411245000,9,2,ffc400bb
4411255000,9,3,ff3bffac
4411265000,9,4,00c9fff2
4411275000,9,5,004dff7e
4411285000,9,6,fed30016
4411295000,9,7,016d00ae
4411305000,9,8,fe980089
4411315000,9,9,00c9fec1
4411325000,9,10,ff4c00eb
4411335000,9,11,0187fefc
4411345000,9,12,ffa700b0
4411355000,9,13,ff6d000a
4411365000,9,14,003dffa4
4411375000,9,15,ffd5001a
4413255000,9,16,ffedffed
4413265000,9,17,002c000b
4413275000,9,18,fff6ffed
4413285000,9,19,00cbff5a
4413295000,9,20,fe2901cb
4413305000,9,21,014dff2e
4413315000,9,22,ff6efe58
4413325000,9,23,004b01bd
4413335000,9,24,018fff59
4413345000,9,25,fec80101
4413355000,9,26,0022fe8b
4413365000,9,27,00170098
4413375000,9,28,007f00b7
4413385000,9,29,ff63ff92
4413395000,9,30,00ae0040
4413405000,9,31,ffb7ffcd
4415285000,10,0,00110027
4415295000,10,1,ff7dffcd
4415305000,10,2,00ca0040
4415315000,10,3,ff49ffda
4415325000,10,4,004f0077
4415335000,10,5,0058ff8b
4415345000,10,6,ffb1ffb0
4415355000,10,7,ffc30099
4415365000,10,8,00c9ff49
4415375000,10,9,fe7700e5
4415385000,10,10,025aff4a
4415395000,10,11,fe170008
4415405000,10,12,00830059
4415415000,10,13,00440023
4415425000,10,14,ff47ffde
4415435000,10,15,0085ffcd
4417315000,10,16,fffaffd3
4417325000,10,17,0034ffc2
4417335000,10,18,0017010c
4417345000,10,19,ff7aff11
4417355000,10,20,ffa60019
4417365000,10,21,0129ffdd
4417375000,10,22,ff94ff77
4417385000,10,23,ffb700df
4417395000,10,24,fff8fff9
4417405000,10,25,000efef6
4417415000,10,26,01fb009e
4417425000,10,27,fd640047
4417435000,10,28,01b4ff9b
4417445000,10,29,ff65007b
4417455000,10,30,003e0027
4417465000,10,31,ffcbffe1
4419345000,11,0,fff2ffd7
4419355000,11,1,002bffd6
4419365000,11,2,fff5004d
4419375000,11,3,0015004e
4419385000,11,4,ff94ff69
4419395000,11,5,00480125
4419405000,11,6,ffb9fda6
4419415000,11,7,ff590028
4419425000,11,8,01f80205
4419435000,11,9,fde9ffba
4419445000,11,10,0191ff83
4419455000,11,11,ff0bffac
4419465000,11,12,0112ff9f
4419475000,11,13,ff5c01d3
4419485000,11,14,ffb9fe2e
4419495000,11,15,004700ce
4421375000,11,16,fffe0045
4421385000,11,17,0039ffef
4421395000,11,18,ff610023
4421405000,11,19,00b1ff88
4421415000,11,20,ffc700ce
4421425000,11,21,fffeff71
4421435000,11,22,ff4c0075
4421445000,11,23,00bcffa3
4421455000,11,24,0022ffa5
4421465000,11,25,ff9dff35
4421475000,11,26,0183019f
4421485000,11,27,fe75000e
4421495000,11,28,0031ff1c
4421505000,11,29,ffec004f
4421515000,11,30,0060009d
4421525000,11,31,ff96ff1b
4423405000,12,0,ffc0fff4
4423415000,12,1,0042fff5
4423425000,12,2,0007003c
4423435000,12,3,ff51ff18
4423445000,12,4,011e015e
4423455000,12,5,ffa1ffbf
4423465000,12,6,fea7fe7d
4423475000,12,7,01880255
4423485000,12,8,fe9cfda4
4423495000,12,9,001c01db
4423505000,12,10,008bfeaa
4423515000,12,11,01030012
4423525000,12,12,002200f6
4423535000,12,13,fe91ffe5
4423545000,12,14,0063ff79
4423555000,12,15,005c0045
4425435000,12,16,00050015
4425445000,12,17,ffe7ffcf
4425455000,12,18,003b0103
4425465000,12,19,feebfeb8
4425475000,12,20,019e008f
4425485000,12,21,fe9bff54
4425495000,12,22,01820056
4425505000,12,23,fea801f3
4425515000,12,24,0067fdc5
4425525000,12,25,0029007d
4425535000,12,26,ffe10095
4425545000,12,27,000f0092
4425555000,12,28,ffb6feb3
4425565000,12,29,00690098
4425575000,12,30,ff8a00c6
4425585000,12,31,0012ff1b
4427465000,13,0,ffffffce
4427475000,13,1,ff71001d
4427485000,13,2,0100ffac
4427495000,13,3,ffe0fff7
4427505000,13,4,ff780121
4427515000,13,5,004ffe43
4427525000,13,6,0022026e
4427535000,13,7,fd7efd96
4427545000,13,8,029bffbe
4427555000,13,9,ff450151
4427565000,13,10,004600ac
4427575000,13,11,fefcfe99
4427585000,13,12,0196006b
4427595000,13,13,ff8b0073
4427605000,13,14,ff98ff92
4427615000,13,15,006e0046
4429495000,13,16,ffe0fffd
4429505000,13,17,0039ffa0
4429515000,13,18,007d00d2
4429525000,13,19,fed5ff9e
4429535000,13,20,006bff4f
4429545000,13,21,00a0019e
4429555000,13,22,ffa8fe88
4429565000,13,23,003a00b2
4429575000,13,24,005c009d
4429585000,13,25,ff93ff7e
4429595000,13,26,ffe5ffbe
4429605000,13,27,ffdd0004
4429615000,13,28,001d002f
4429625000,13,29,ff840044
4429635000,13,30,010affb8
4429645000,13,31,ff3c0044
4431525000,14,0,fffa0010
4431535000,14,1,ffdafff7
4431545000,14,2,00360016
4431555000,14,3,0093ff5c
4431565000,14,4,ff3b01c5
4431575000,14,5,0080fdfd
4431585000,14,6,fe6c01ad
4431595000,14,7,01c0fed4
4431605000,14,8,ff1e005e
4431615000,14,9,ffb6febf
4431625000,14,10,00dc01a6
4431635000,14,11,ffdfff48
4431645000,14,12,ff61ffd5
4431655000,14,13,00d800b5
4431665000,14,14,ff960027
4431675000,14,15,001eff88
4433555000,14,16,fff1ffff
4433565000,14,17,fffdfff6
4433575000,14,18,0049001a
4433585000,14,19,ff900030
4433595000,14,20,001affdb
4433605000,14,21,ffbdffb6
4433615000,14,22,01bb0184
4433625000,14,23,fc55ffac
4433635000,14,24,01efff2b
4433645000,14,25,002900d0
4433655000,14,26,ff45fdf8
4433665000,14,27,00b0018c
4433675000,14,28,fff6ffa3
4433685000,14,29,ff910080
4433695000,14,30,0067ff92
4433705000,14,31,ffc7000c
4435585000,15,0,ffcbffe8
4435595000,15,1,ffbdffc8
4435605000,15,2,008f004c
4435615000,15,3,ff74ffcd
4435625000,15,4,00e3001c
4435635000,15,5,ff7900ea
4435645000,15,6,ff6afe17
4435655000,15,7,0038007a
4435665000,15,8,013d0280
4435675000,15,9,fe07fd2e
4435685000,15,10,00730156
4435695000,15,11,00beff4f
4435705000,15,12,ffcdffe8
4435715000,15,13,ffef0080
4435725000,15,14,ff9cff73
4435735000,15,15,00aa0072
4437615000,15,16,fff6fff2
4437625000,15,17,002d001a
4437635000,15,18,00090025
4437645000,15,19,ffb50002
4437655000,15,20,ffd90073
4437665000,15,21,00b3ffac
4437675000,15,22,ff1cffdb
4437685000,15,23,ff88010f
4437695000,15,24,ffd8fdfc
4437705000,15,25,024d0148
4437715000,15,26,fd5300df
4437725000,15,27,00d9fe6e
4437735000,15,28,00590103
4437745000,15,29,fed3fee2
4437755000,15,30,0118012d
4437765000,15,31,ff6aff51
4439645000,16,0,0001ffb7
4439655000,16,1,ffda000d
4439665000,16,2,0000001b
4439675000,16,3,0041ff8b
4439685000,16,4,003eff99
4439695000,16,5,ffd80278
4439705000,16,6,fec2fd1f
4439715000,16,7,014200ac
4439725000,16,8,fef7001d
4439735000,16,9,0002ffc9
4439745000,16,10,016600dd
4439755000,16,11,ffb90063
4439765000,16,12,feeefef3
4439775000,16,13,011800e2
4439785000,16,14,ff54ff19
4439795000,16,15,005800a6
4441675000,16,16,ffec0008
4441685000,16,17,ffb9fff4
4441695000,16,18,003a006a
4441705000,16,19,0017ff0e
4441715000,16,20,ffdb0134
4441725000,16,21,ffbdfe80
4441735000,16,22,005700dc
4441745000,16,23,ff6dffc9
4441755000,16,24,01a20158
4441765000,16,25,fd6dfe34
4441775000,16,26,022a0052
4441785000,16,27,fec50102
4441795000,16,28,00bffe94
4441805000,16,29,002100dc
4441815000,16,30,ffa50090
4441825000,16,31,002bff73
4443705000,17,0,ffe0ffeb
4443715000,17,1,ffd7ffef
4443725000,17,2,00000056
4443735000,17,3,00aeff1b
4443745000,17,4,ffbc009f
4443755000,17,5,ffcd0089
4443765000,17,6,ff20fe4e
4443775000,17,7,01d9025b
4443785000,17,8,fe28fedf
4443795000,17,9,019fffcb
4443805000,17,10,ff4a00ae
4443815000,17,11,0000ffc9
4443825000,17,12,ff18ff9f
4443835000,17,13,01b9005d
4443845000,17,14,fecaff6e
4443855000,17,15,006d0059
4445735000,17,16,0012ffe3
4445745000,17,17,0044ffbc
4445755000,17,18,000300ff
4445765000,17,19,002bfe74
4445775000,17,20,ff7601b2
4445785000,17,21,009000a6
4445795000,17,22,ffedfe26
4445805000,17,23,003e009e
4445815000,17,24,0036009f
4445825000,17,25,ff5c0080
4445835000,17,26,0021ff59
4445845000,17,27,fef7ff42
4445855000,17,28,015e008c
4445865000,17,29,ff68ffda
4445875000,17,30,00930022
4445885000,17,31,ff580000
4447765000,18,0,0002ffe9
4447775000,18,1,ffc2ffc9
4447785000,18,2,001a0048
4447795000,18,3,007bfeea
4447805000,18,4,001601ae
4447815000,18,5,ff8f0000
4447825000,18,6,ff63fe0e
4447835000,18,7,004401b1
4447845000,18,8,0060ff1f
4447855000,18,9,feac0187
4447865000,18,10,016efdfc
4447875000,18,11,006700f8
4447885000,18,12,fe90000e
4447895000,18,13,016f005c
4447905000,18,14,ff15ff3a
4447915000,18,15,00660071
4449795000,18,16,0008002c
4449805000,18,17,0075ff8c
4449815000,18,18,ff3d00e5
4449825000,18,19,ffd5ff7a
4449835000,18,20,004eff8c
4449845000,18,21,fffb00f2
4449855000,18,22,0026ff84
4449865000,18,23,fefefff1
4449875000,18,24,024aff36
4449885000,18,25,fe0b00c0
4449895000,18,26,0109ff9d
4449905000,18,27,ffcf003c
4449915000,18,28,004cffa6
4449925000,18,29,0069008a
4449935000,18,30,ffb00056
4449945000,18,31,ffb2ff81
4451825000,19,0,0025ffdb
4451835000,19,1,ffbc0062
4451845000,19,2,ffdcff53
4451855000,19,3,00ed0022
4451865000,19,4,ffb600cd
4451875000,19,5,fe7effc1
4451885000,19,6,01dcfd97
4451895000,19,7,fe620377
4451905000,19,8,fff3fd93
4451915000,19,9,00f60168
4451925000,19,10,0088ff1f
4451935000,19,11,fff10014
4451945000,19,12,feee0195
4451955000,19,13,00ccff15
4451965000,19,14,ff8cffa7
4451975000,19,15,003c0033
4453855000,19,16,0001fff6
4453865000,19,17,0043008b
4453875000,19,18,ff1bffbe
4453885000,19,19,0095ff4b
4453895000,19,20,ffe200d7
4453905000,19,21,00a4002d
4453915000,19,22,fd840034
4453925000,19,23,0213fe84
4453935000,19,24,ffe50160
4453945000,19,25,ff3dff13
4453955000,19,26,00a3007c
4453965000,19,27,ff2bffb5
4453975000,19,28,0178ff8b
4453985000,19,29,ff6c00c1
4453995000,19,30,0056009a
4454005000,19,31,ff95ff40
4455885000,20,0,ffefffda
4455895000,20,1,ffbafff8
4455905000,20,2,002dffd6
4455915000,20,3,0082ffd2
4455925000,20,4,006c0051
4455935000,20,5,fe1a01b7
4455945000,20,6,01a1fc41
4455955000,20,7,febc02e1
4455965000,20,8,006dfede
4455975000,20,9,ff4800ac
4455985000,20,10,00e5000c
4455995000,20,11,006cfe78
4456005000,20,12,ff3401df
4456015000,20,13,0070ff95
4456025000,20,14,ffc9ff4d
4456035000,20,15,0052008d
4457915000,20,16,0006fff1
4457925000,20,17,ffbe0041
4457935000,20,18,00390034
4457945000,20,19,ffb8fe9d
4457955000,20,20,ffe301bb
4457965000,20,21,0087fe4f
4457975000,20,22,ff0c0205
4457985000,20,23,ffcdfe13
4457995000,20,24,02ae0097
4458005000,20,25,fd9a00bf
4458015000,20,26,000ffe90
4458025000,20,27,007c00ef
4458035000,20,28,012d0005
4458045000,20,29,ff0dffdd
4458055000,20,30,006000a7
4458065000,20,31,ffdbff7d
4459945000,21,0,0023ffc0
4459955000,21,1,ff8cffe1
4459965000,21,2,00810057
4459975000,21,3,0012ff70
4459985000,21,4,ffb80199
4459995000,21,5,fef1fe31
4460005000,21,6,0147ff7c
4460015000,21,7,00a300ab
4460025000,21,8,ff3b000a
4460035000,21,9,00460167
